,Flight_ID,Source_Airport,Dest_Airport,Dep_Time,Arr_Time,Dep_Date,Arr_Date
52581,65993,13,3,24,21,53,54
52945,66357,14,30,24,20,53,54
52190,65602,15,14,24,22,53,54
52459,65871,15,8,24,11,53,54
52712,66124,16,4,24,7,53,54
52553,65965,17,10,24,13,53,54
52058,65470,18,19,24,12,53,54
52892,66304,18,26,24,8,53,54
51956,65368,20,17,24,21,53,54
52385,65797,20,18,24,3,53,54
52441,65853,21,26,24,4,53,54
52221,65633,22,9,24,13,53,54
52383,65795,22,3,24,8,53,54
52117,65529,23,8,24,19,53,54
52488,65900,27,12,24,10,53,54
52314,65726,28,7,24,18,53,54
52815,66227,28,16,24,15,53,54
52871,66283,28,16,24,8,53,54
52789,66201,30,24,24,2,53,54
53423,66835,2,18,1,9,54,54
52962,66374,5,14,1,13,54,54
53432,66844,5,6,1,6,54,54
53597,67009,6,21,1,18,54,54
53886,67298,6,25,1,6,54,54
53507,66919,7,21,1,13,54,54
53046,66458,8,27,1,24,54,54
53120,66532,8,29,1,22,54,54
53701,67113,9,13,1,6,54,54
53368,66780,10,20,1,2,54,54
53926,67338,10,13,1,10,54,54
53272,66684,11,24,1,6,54,54
53545,66957,11,24,1,16,54,54
53727,67139,11,7,1,4,54,54
53847,67259,11,9,1,7,54,54
53151,66563,13,10,1,6,54,54
53649,67061,13,3,1,17,54,54
53355,66767,15,24,1,4,54,54
53654,67066,15,24,1,16,54,54
53906,67318,15,8,1,18,54,54
53280,66692,17,8,1,13,54,54
53535,66947,17,23,1,18,54,54
53622,67034,17,14,1,3,54,54
53661,67073,17,20,1,23,54,54
53800,67212,18,24,1,17,54,54
53135,66547,19,4,1,9,54,54
52972,66384,20,12,1,14,54,54
52958,66370,22,8,1,18,54,54
53345,66757,23,1,1,12,54,54
53124,66536,24,20,1,23,54,54
53375,66787,24,14,1,11,54,54
53871,67283,24,8,1,15,54,54
53310,66722,25,9,1,16,54,54
53482,66894,25,2,1,4,54,54
53573,66985,26,16,1,22,54,54
53057,66469,27,5,1,9,54,54
53221,66633,28,17,1,8,54,54
53096,66508,29,2,1,16,54,54
53328,66740,29,9,1,8,54,54
53774,67186,29,16,1,10,54,54
53559,66971,30,29,1,13,54,54
53670,67082,30,26,1,11,54,54
53684,67096,30,23,1,20,54,54
53019,66431,1,23,2,17,54,54
53199,66611,4,16,2,19,54,54
53778,67190,4,5,2,4,54,54
53023,66435,5,20,2,16,54,54
53708,67120,5,17,2,5,54,54
53925,67337,5,19,2,12,54,54
53931,67343,5,28,2,10,54,54
53035,66447,7,22,2,4,54,54
53250,66662,8,10,2,13,54,54
53293,66705,9,4,2,1,54,55
53148,66560,10,25,2,5,54,54
53311,66723,12,5,2,23,54,54
53239,66651,13,8,2,18,54,54
53739,67151,13,25,2,4,54,54
53321,66733,14,30,2,16,54,54
53347,66759,14,21,2,21,54,54
53763,67175,14,2,2,11,54,54
53110,66522,15,18,2,20,54,54
53367,66779,16,1,2,6,54,54
53136,66548,18,7,2,24,54,54
53146,66558,19,15,2,17,54,54
53790,67202,19,25,2,20,54,54
53795,67207,20,22,2,19,54,54
53853,67265,22,20,2,12,54,54
53131,66543,23,11,2,3,54,54
53376,66788,23,22,2,22,54,54
53037,66449,25,14,2,6,54,54
53062,66474,25,11,2,22,54,54
53844,67256,26,25,2,18,54,54
53428,66840,27,24,2,7,54,54
53912,67324,27,1,2,14,54,54
53343,66755,28,23,2,12,54,54
53627,67039,30,2,2,1,54,55
53381,66793,1,24,3,20,54,54
53480,66892,2,24,3,6,54,54
53638,67050,2,7,3,20,54,54
53073,66485,5,19,3,13,54,54
53140,66552,5,24,3,14,54,54
53200,66612,5,22,3,1,54,55
53718,67130,5,25,3,5,54,54
53161,66573,7,12,3,1,54,55
53192,66604,7,12,3,7,54,54
52952,66364,8,17,3,22,54,54
53039,66451,8,3,3,19,54,54
53338,66750,8,10,3,12,54,54
53543,66955,10,13,3,11,54,54
53878,67290,10,18,3,23,54,54
53053,66465,11,24,3,13,54,54
53160,66572,11,30,3,17,54,54
53785,67197,11,28,3,6,54,54
53433,66845,13,7,3,8,54,54
53530,66942,14,11,3,14,54,54
53680,67092,14,1,3,14,54,54
53761,67173,14,21,3,13,54,54
53400,66812,15,29,3,4,54,54
53695,67107,15,19,3,10,54,54
53720,67132,17,24,3,8,54,54
52947,66359,18,2,3,13,54,54
53158,66570,18,10,3,17,54,54
52981,66393,19,21,3,9,54,54
53174,66586,19,8,3,16,54,54
53539,66951,19,18,3,1,54,55
53789,67201,20,21,3,10,54,54
53812,67224,20,12,3,16,54,54
53403,66815,21,28,3,15,54,54
53636,67048,21,16,3,10,54,54
52976,66388,23,15,3,17,54,54
53473,66885,23,7,3,2,54,55
53700,67112,23,10,3,2,54,55
53112,66524,24,20,3,18,54,54
53734,67146,25,18,3,4,54,54
53522,66934,26,29,3,16,54,54
53637,67049,26,10,3,14,54,54
53751,67163,27,12,3,19,54,54
53452,66864,28,3,3,1,54,55
53557,66969,28,2,3,9,54,54
53570,66982,29,11,3,19,54,54
53888,67300,30,1,3,13,54,54
53154,66566,1,20,4,11,54,54
53264,66676,3,20,4,22,54,54
52996,66408,4,9,4,8,54,54
53169,66581,4,5,4,10,54,54
53731,67143,5,26,4,8,54,54
53936,67348,5,4,4,1,54,55
53007,66419,6,24,4,1,54,55
53580,66992,6,17,4,9,54,54
53690,67102,8,30,4,19,54,54
52988,66400,9,29,4,8,54,54
53305,66717,10,26,4,16,54,54
53457,66869,10,9,4,14,54,54
53710,67122,10,9,4,9,54,54
53020,66432,11,3,4,14,54,54
53339,66751,11,1,4,9,54,54
53564,66976,11,30,4,8,54,54
53137,66549,12,11,4,12,54,54
53307,66719,14,30,4,7,54,54
53392,66804,14,27,4,11,54,54
53143,66555,15,3,4,23,54,54
53162,66574,15,27,4,7,54,54
53086,66498,16,19,4,2,54,55
53094,66506,16,23,4,3,54,55
53275,66687,17,29,4,17,54,54
53318,66730,17,23,4,22,54,54
53323,66735,18,29,4,3,54,55
53711,67123,19,28,4,1,54,55
53524,66936,20,30,4,8,54,54
53213,66625,21,1,4,9,54,54
53055,66467,22,18,4,7,54,54
53532,66944,24,13,4,20,54,54
53666,67078,24,18,4,18,54,54
53787,67199,25,11,4,8,54,54
53152,66564,26,20,4,19,54,54
53050,66462,29,6,4,24,54,54
53153,66565,29,23,4,20,54,54
53771,67183,29,23,4,8,54,54
53758,67170,30,26,4,7,54,54
53005,66417,1,18,5,19,54,54
53672,67084,1,5,5,18,54,54
53824,67236,1,23,5,9,54,54
53516,66928,2,30,5,3,54,55
53565,66977,3,16,5,8,54,54
53941,67353,4,2,5,22,54,54
53133,66545,5,9,5,17,54,54
53354,66766,8,12,5,12,54,54
53415,66827,8,25,5,2,54,55
53244,66656,9,21,5,23,54,54
53519,66931,9,17,5,2,54,55
53642,67054,9,26,5,1,54,55
53694,67106,9,27,5,8,54,54
53820,67232,11,6,5,24,54,54
53927,67339,11,5,5,24,54,54
53834,67246,12,8,5,10,54,54
53525,66937,13,28,5,15,54,54
53809,67221,13,5,5,8,54,54
53196,66608,14,30,5,10,54,54
53258,66670,14,7,5,6,54,54
53660,67072,14,4,5,15,54,54
53902,67314,14,28,5,8,54,54
53419,66831,16,13,5,10,54,54
53760,67172,17,15,5,20,54,54
53002,66414,18,29,5,6,54,54
53712,67124,18,21,5,10,54,54
52963,66375,19,6,5,1,54,55
53729,67141,19,11,5,4,54,55
53109,66521,20,14,5,22,54,54
53298,66710,20,1,5,13,54,54
53940,67352,20,8,5,20,54,54
53578,66990,21,10,5,11,54,54
53528,66940,22,17,5,23,54,54
53826,67238,23,25,5,19,54,54
53237,66649,24,21,5,21,54,54
53246,66658,24,14,5,11,54,54
53665,67077,24,16,5,18,54,54
53194,66606,26,6,5,13,54,54
53341,66753,26,4,5,11,54,54
53716,67128,26,23,5,3,54,55
53377,66789,27,21,5,4,54,55
53397,66809,27,30,5,20,54,54
53579,66991,27,16,5,15,54,54
53159,66571,28,14,5,18,54,54
53399,66811,28,25,5,11,54,54
53105,66517,30,6,5,20,54,54
53594,67006,30,5,5,1,54,55
53344,66756,1,19,6,19,54,54
53523,66935,1,21,6,3,54,55
53031,66443,2,7,6,5,54,55
53678,67090,2,12,6,24,54,54
53877,67289,2,22,6,4,54,55
53090,66502,3,28,6,7,54,54
53102,66514,3,19,6,10,54,54
53089,66501,4,12,6,20,54,54
53113,66525,4,24,6,10,54,54
53548,66960,5,21,6,21,54,54
53048,66460,6,22,6,23,54,54
52990,66402,10,27,6,22,54,54
53728,67140,10,14,6,1,54,55
53025,66437,11,10,6,9,54,54
53248,66660,12,11,6,21,54,54
53489,66901,12,8,6,14,54,54
53634,67046,13,16,6,24,54,54
53064,66476,16,10,6,24,54,54
53717,67129,16,10,6,11,54,54
53595,67007,17,15,6,18,54,54
53008,66420,18,17,6,21,54,54
53679,67091,18,8,6,21,54,54
53242,66654,20,17,6,11,54,54
53371,66783,20,7,6,15,54,54
53118,66530,21,18,6,10,54,54
53271,66683,21,28,6,7,54,54
53378,66790,21,25,6,8,54,54
53742,67154,22,17,6,23,54,54
53308,66720,25,2,6,4,54,55
53205,66617,26,6,6,7,54,54
53803,67215,27,23,6,15,54,54
53165,66577,29,17,6,9,54,54
52992,66404,30,17,6,4,54,55
53707,67119,1,16,7,16,54,54
53818,67230,1,21,7,6,54,55
53235,66647,5,4,7,19,54,54
53898,67310,5,21,7,11,54,54
53538,66950,6,1,7,14,54,54
53916,67328,8,11,7,19,54,54
52950,66362,10,14,7,10,54,54
53442,66854,10,22,7,3,54,55
53340,66752,12,11,7,4,54,55
53534,66946,12,4,7,23,54,54
53224,66636,14,24,7,18,54,54
53508,66920,14,4,7,6,54,55
53603,67015,16,13,7,11,54,54
53187,66599,17,14,7,4,54,55
53222,66634,17,12,7,11,54,54
53290,66702,17,1,7,10,54,54
53755,67167,18,23,7,11,54,54
53768,67180,19,2,7,9,54,54
53163,66575,20,6,7,8,54,54
53592,67004,20,6,7,18,54,54
53658,67070,20,2,7,24,54,54
53384,66796,22,15,7,12,54,54
53697,67109,23,24,7,13,54,54
53897,67309,23,5,7,21,54,54
53445,66857,25,22,7,3,54,55
53602,67014,26,27,7,2,54,55
53069,66481,27,11,7,10,54,54
53662,67074,27,24,7,3,54,55
53045,66457,28,18,7,13,54,54
52960,66372,29,30,7,10,54,54
53139,66551,29,13,7,5,54,55
53590,67002,29,18,7,18,54,54
53889,67301,30,12,7,12,54,54
52984,66396,1,24,8,1,54,55
53251,66663,1,29,8,1,54,55
53738,67150,1,23,8,4,54,55
53029,66441,2,1,8,16,54,54
53208,66620,2,13,8,18,54,54
53569,66981,2,30,8,15,54,54
53067,66479,3,7,8,6,54,55
53792,67204,3,16,8,24,54,54
53362,66774,4,30,8,18,54,54
53612,67024,4,29,8,22,54,54
53747,67159,4,10,8,16,54,54
53943,67355,5,18,8,11,54,54
53319,66731,7,14,8,11,54,54
53611,67023,7,10,8,20,54,54
53811,67223,7,25,8,11,54,54
53781,67193,8,24,8,13,54,54
53934,67346,9,12,8,10,54,54
53006,66418,10,27,8,3,54,55
53405,66817,11,23,8,10,54,54
52974,66386,12,27,8,11,54,54
53099,66511,14,26,8,18,54,54
53168,66580,14,6,8,24,54,54
53277,66689,14,19,8,9,54,54
53010,66422,16,2,8,2,54,55
52977,66389,17,24,8,16,54,54
53171,66583,17,29,8,10,54,54
53215,66627,17,12,8,17,54,54
53421,66833,17,3,8,19,54,54
53560,66972,17,26,8,10,54,54
53764,67176,17,22,8,6,54,55
53907,67319,17,9,8,23,54,54
53418,66830,18,17,8,24,54,54
53014,66426,19,21,8,19,54,54
53253,66665,21,5,8,14,54,54
53468,66880,21,11,8,16,54,54
53036,66448,23,13,8,15,54,54
53302,66714,23,14,8,14,54,54
53725,67137,23,2,8,15,54,54
53459,66871,24,9,8,13,54,54
53646,67058,28,22,8,13,54,54
53490,66902,29,5,8,24,54,54
53013,66425,30,27,8,9,54,54
53085,66497,1,2,9,4,54,55
53201,66613,1,26,9,18,54,54
52969,66381,2,16,9,11,54,54
53501,66913,2,18,9,4,54,55
53529,66941,2,20,9,18,54,54
53561,66973,2,9,9,12,54,54
53714,67126,3,27,9,12,54,54
53788,67200,3,19,9,24,54,54
53681,67093,4,27,9,12,54,54
53408,66820,5,20,9,17,54,54
53628,67040,7,14,9,23,54,54
53070,66482,8,30,9,7,54,55
53167,66579,8,26,9,10,54,54
53827,67239,9,23,9,8,54,55
52998,66410,10,26,9,6,54,55
53527,66939,10,13,9,17,54,54
53079,66491,11,19,9,8,54,55
53260,66672,11,28,9,8,54,55
53114,66526,13,26,9,16,54,54
53320,66732,13,11,9,23,54,54
53808,67220,13,28,9,22,54,54
53268,66680,15,7,9,3,54,55
52987,66399,16,17,9,3,54,55
53130,66542,17,6,9,15,54,54
53713,67125,17,23,9,19,54,54
53872,67284,17,11,9,18,54,54
53265,66677,18,9,9,16,54,54
53349,66761,18,23,9,20,54,54
53918,67330,18,19,9,10,54,54
53650,67062,20,30,9,20,54,54
53075,66487,22,7,9,23,54,54
53447,66859,22,9,9,22,54,54
53610,67022,22,26,9,7,54,55
53692,67104,22,26,9,13,54,54
53702,67114,22,9,9,21,54,54
53510,66922,24,5,9,6,54,55
53484,66896,25,18,9,5,54,55
53429,66841,26,8,9,22,54,54
53794,67206,26,10,9,18,54,54
53238,66650,27,15,9,11,54,54
53291,66703,27,29,9,17,54,54
53893,67305,27,12,9,13,54,54
53496,66908,29,28,9,12,54,54
53003,66415,1,17,10,19,54,54
53475,66887,2,10,10,3,54,55
53513,66925,2,5,10,8,54,55
53868,67280,2,6,10,15,54,54
53537,66949,3,27,10,5,54,55
53599,67011,3,29,10,16,54,54
53784,67196,5,28,10,6,54,55
53664,67076,7,24,10,5,54,55
53881,67293,7,13,10,21,54,54
53116,66528,8,13,10,24,54,54
53614,67026,8,25,10,6,54,55
53866,67278,8,20,10,13,54,54
53278,66690,10,14,10,15,54,54
53387,66799,10,8,10,9,54,55
53448,66860,10,17,10,21,54,54
53799,67211,10,7,10,20,54,54
53104,66516,13,22,10,12,54,54
53306,66718,13,21,10,14,54,54
53922,67334,14,3,10,19,54,54
53730,67142,16,29,10,13,54,54
53330,66742,17,1,10,16,54,54
53098,66510,18,8,10,11,54,54
53909,67321,18,3,10,4,54,55
53255,66667,19,12,10,11,54,54
53357,66769,19,4,10,2,54,55
53285,66697,20,4,10,2,54,55
53126,66538,21,20,10,19,54,54
53753,67165,21,5,10,5,54,55
53682,67094,22,5,10,4,54,55
53065,66477,24,8,10,7,54,55
53623,67035,24,1,10,22,54,54
53409,66821,25,19,10,4,54,55
53823,67235,25,19,10,6,54,55
53024,66436,26,24,10,13,54,54
53232,66644,26,21,10,21,54,54
53263,66675,26,18,10,18,54,54
53575,66987,26,25,10,13,54,54
53231,66643,29,22,10,5,54,55
53854,67266,30,11,10,5,54,55
53875,67287,1,11,11,17,54,54
53890,67302,3,5,11,15,54,54
53247,66659,4,11,11,15,54,54
53254,66666,4,11,11,5,54,55
53913,67325,4,17,11,13,54,54
53546,66958,5,28,11,16,54,54
53103,66515,6,12,11,20,54,54
53182,66594,6,1,11,3,54,55
52953,66365,7,30,11,5,54,55
53337,66749,7,5,11,15,54,54
53365,66777,7,14,11,1,54,55
53613,67025,7,18,11,21,54,54
53297,66709,8,26,11,14,54,54
53335,66747,8,4,11,19,54,54
53624,67036,8,19,11,6,54,55
53552,66964,9,17,11,10,54,55
53724,67136,10,25,11,13,54,54
53750,67162,10,16,11,14,54,54
53619,67031,11,20,11,24,54,54
53748,67160,11,2,11,13,54,54
53117,66529,14,29,11,9,54,55
53469,66881,14,30,11,9,54,55
53656,67068,15,23,11,15,54,54
53855,67267,15,27,11,7,54,55
53863,67275,15,30,11,9,54,55
53589,67001,16,27,11,2,54,55
53652,67064,16,6,11,18,54,54
53693,67105,16,3,11,9,54,55
53107,66519,17,13,11,13,54,54
53407,66819,17,5,11,20,54,54
53816,67228,17,13,11,18,54,54
53072,66484,18,6,11,15,54,54
53574,66986,18,16,11,1,54,55
53175,66587,20,2,11,6,54,55
53324,66736,21,17,11,17,54,54
53471,66883,22,26,11,24,54,54
53481,66893,22,17,11,9,54,55
53715,67127,22,30,11,10,54,55
53798,67210,22,12,11,23,54,54
53234,66646,23,1,11,4,54,55
53633,67045,24,3,11,7,54,55
53822,67234,24,14,11,5,54,55
53676,67088,25,24,11,14,54,54
52979,66391,26,21,11,21,54,54
53372,66784,26,5,11,4,54,55
53864,67276,27,30,11,6,54,55
53674,67086,28,4,11,23,54,54
53699,67111,29,23,11,15,54,54
53303,66715,2,1,12,15,54,54
53322,66734,2,1,12,9,54,55
53359,66771,2,7,12,7,54,55
53689,67101,2,1,12,4,54,55
53276,66688,3,12,12,21,54,54
53677,67089,3,17,12,14,54,54
53754,67166,4,5,12,4,54,55
53648,67060,6,29,12,24,54,54
53921,67333,6,30,12,22,54,54
53041,66453,8,5,12,4,54,55
53193,66605,9,22,12,15,54,54
53223,66635,9,21,12,15,54,54
53801,67213,9,6,12,11,54,55
53841,67253,9,28,12,11,54,55
53202,66614,10,9,12,22,54,54
53551,66963,10,15,12,5,54,55
53836,67248,10,17,12,4,54,55
52994,66406,13,2,12,18,54,54
52966,66378,14,6,12,6,54,55
53173,66585,14,28,12,4,54,55
53252,66664,14,24,12,16,54,54
53497,66909,14,13,12,19,54,54
53640,67052,14,27,12,11,54,55
53923,67335,14,18,12,24,54,54
52957,66369,15,1,12,21,54,54
53080,66492,15,27,12,7,54,55
53249,66661,16,11,12,24,54,54
53016,66428,18,4,12,5,54,55
53262,66674,18,10,12,11,54,55
53333,66745,19,25,12,3,54,55
53211,66623,20,4,12,16,54,54
53688,67100,20,28,12,6,54,55
53608,67020,22,26,12,10,54,55
53687,67099,22,8,12,1,54,55
53882,67294,22,15,12,9,54,55
53358,66770,23,4,12,11,54,55
53626,67038,26,25,12,14,54,54
53783,67195,27,16,12,8,54,55
53212,66624,29,1,12,20,54,54
53087,66499,30,25,12,6,54,55
53437,66849,30,29,12,6,54,55
53857,67269,30,29,12,14,54,54
53068,66480,1,13,13,23,54,54
53904,67316,2,30,13,4,54,55
53299,66711,3,21,13,17,54,54
53431,66843,3,22,13,15,54,54
53733,67145,3,28,13,21,54,54
53259,66671,4,15,13,2,54,55
53422,66834,4,12,13,16,54,54
53938,67350,4,29,13,7,54,55
52955,66367,5,4,13,9,54,55
53279,66691,5,21,13,9,54,55
53583,66995,5,9,13,3,54,55
52964,66376,6,12,13,16,54,54
53100,66512,6,2,13,22,54,54
53438,66850,6,15,13,4,54,55
53865,67277,6,4,13,19,54,54
53267,66679,8,20,13,24,54,54
53095,66507,9,15,13,2,54,55
53683,67095,11,16,13,18,54,54
53550,66962,12,2,13,4,54,55
52970,66382,13,11,13,11,54,55
53410,66822,13,7,13,11,54,55
53567,66979,13,21,13,14,54,54
53391,66803,14,7,13,22,54,54
53900,67312,16,19,13,7,54,55
53395,66807,17,29,13,9,54,55
53487,66899,17,23,13,17,54,54
53427,66839,18,21,13,17,54,54
53939,67351,18,2,13,6,54,55
53786,67198,19,8,13,17,54,54
53732,67144,20,19,13,1,54,55
53296,66708,22,21,13,23,54,54
53541,66953,23,5,13,14,54,54
53066,66478,24,13,13,23,54,54
53464,66876,25,20,13,11,54,55
53920,67332,25,30,13,15,54,54
53166,66578,26,29,13,3,54,55
53326,66738,27,23,13,2,54,55
53356,66768,27,7,13,10,54,55
53191,66603,30,3,13,8,54,55
53325,66737,30,15,13,10,54,55
53467,66879,30,6,13,10,54,55
53220,66632,1,27,14,17,54,54
53334,66746,1,27,14,17,54,54
53568,66980,1,9,14,15,54,54
53845,67257,1,22,14,24,54,54
53434,66846,2,12,14,10,54,55
53462,66874,2,29,14,2,54,55
53493,66905,3,20,14,23,54,54
53179,66591,4,15,14,2,54,55
53663,67075,4,30,14,13,54,55
53261,66673,5,4,14,1,54,55
53018,66430,6,29,14,3,54,55
53526,66938,6,14,14,5,54,55
53821,67233,7,25,14,15,54,54
53266,66678,8,19,14,6,54,55
53549,66961,8,7,14,18,54,54
53149,66561,9,14,14,24,54,54
53466,66878,9,28,14,19,54,54
53509,66921,9,21,14,1,54,55
53300,66712,11,27,14,21,54,54
53022,66434,12,8,14,10,54,55
53176,66588,13,1,14,4,54,55
53240,66652,13,30,14,13,54,55
53286,66698,14,8,14,9,54,55
53915,67327,14,8,14,20,54,54
53301,66713,15,29,14,17,54,54
53840,67252,17,3,14,22,54,54
53892,67304,18,10,14,12,54,55
53012,66424,19,7,14,2,54,55
53189,66601,20,24,14,18,54,54
53406,66818,20,12,14,21,54,54
53363,66775,21,18,14,23,54,54
53759,67171,21,9,14,20,54,54
53236,66648,22,18,14,19,54,54
53488,66900,23,27,14,7,54,55
53644,67056,23,22,14,24,54,54
53049,66461,24,26,14,21,54,54
53582,66994,24,4,14,6,54,55
53389,66801,26,2,14,13,54,55
53204,66616,27,2,14,17,54,54
53775,67187,27,8,14,5,54,55
53083,66495,28,12,14,2,54,55
53880,67292,28,2,14,12,54,55
53219,66631,30,19,14,4,54,55
53518,66930,30,9,14,18,54,54
53309,66721,2,25,15,8,54,55
53444,66856,4,15,15,7,54,55
53440,66852,5,10,15,14,54,55
53639,67051,6,9,15,3,54,55
53696,67108,6,25,15,13,54,55
53804,67216,7,3,15,8,54,55
52965,66377,8,16,15,2,54,55
52995,66407,8,18,15,10,54,55
53416,66828,8,4,15,21,54,54
53184,66596,9,8,15,23,54,54
53668,67080,9,16,15,2,54,55
53027,66439,10,19,15,11,54,55
53374,66786,10,4,15,20,54,54
53026,66438,11,2,15,5,54,55
53092,66504,12,4,15,9,54,55
53867,67279,14,13,15,21,54,54
53127,66539,15,18,15,1,54,55
53558,66970,15,28,15,23,54,54
53744,67156,15,2,15,5,54,55
53910,67322,15,8,15,22,54,54
53257,66669,16,11,15,5,54,55
53316,66728,16,19,15,8,54,55
53060,66472,17,24,15,17,54,54
53671,67083,17,25,15,22,54,54
53021,66433,18,7,15,23,54,54
53463,66875,18,4,15,20,54,54
53478,66890,18,4,15,5,54,55
53138,66550,19,5,15,10,54,55
53273,66685,19,9,15,24,54,54
53051,66463,21,19,15,16,54,54
53420,66832,22,17,15,16,54,54
53618,67030,22,9,15,4,54,55
53587,66999,23,8,15,11,54,55
53385,66797,25,23,15,9,54,55
53477,66889,25,24,15,4,54,55
53743,67155,25,12,15,22,54,54
53828,67240,27,9,15,12,54,55
53766,67178,28,5,15,20,54,54
53813,67225,29,1,15,14,54,55
53621,67033,30,5,15,24,54,54
53544,66956,1,4,16,12,54,55
53846,67258,1,15,16,14,54,55
53901,67313,1,23,16,1,54,55
52986,66398,3,22,16,12,54,55
53629,67041,3,22,16,2,54,55
53503,66915,4,11,16,23,54,54
53765,67177,4,27,16,13,54,55
53782,67194,4,22,16,22,54,54
53038,66450,5,12,16,7,54,55
53791,67203,5,1,16,12,54,55
53366,66778,6,25,16,1,54,55
52971,66383,7,1,16,19,54,54
53348,66760,7,12,16,24,54,54
53078,66490,9,3,16,20,54,54
53084,66496,9,30,16,12,54,55
53424,66836,9,3,16,19,54,54
53685,67097,9,14,16,7,54,55
53492,66904,10,13,16,3,54,55
53894,67306,10,20,16,6,54,55
53838,67250,11,8,16,15,54,55
53216,66628,14,13,16,8,54,55
53197,66609,15,8,16,13,54,55
53229,66641,15,27,16,19,54,54
53156,66568,17,28,16,20,54,54
53632,67044,17,16,16,2,54,55
52948,66360,19,4,16,17,54,54
53572,66984,21,24,16,9,54,55
53125,66537,22,12,16,15,54,55
53380,66792,22,19,16,2,54,55
53533,66945,23,29,16,6,54,55
53294,66706,25,8,16,12,54,55
53370,66782,25,11,16,15,54,55
53502,66914,25,16,16,19,54,54
53825,67237,25,24,16,24,54,54
53745,67157,26,3,16,4,54,55
53317,66729,27,13,16,6,54,55
53876,67288,27,8,16,15,54,55
53226,66638,28,3,16,18,54,54
53635,67047,28,17,16,5,54,55
53746,67158,29,26,16,5,54,55
53304,66716,30,29,16,2,54,55
53404,66816,30,17,16,23,54,54
53686,67098,2,1,17,9,54,55
53726,67138,2,7,17,12,54,55
53388,66800,3,4,17,9,54,55
53451,66863,3,27,17,1,54,55
53616,67028,4,19,17,20,54,54
53776,67188,5,16,17,11,54,55
53230,66642,7,18,17,5,54,55
53721,67133,7,17,17,15,54,55
53101,66513,8,26,17,9,54,55
53129,66541,8,23,17,21,54,54
53411,66823,8,27,17,10,54,55
53703,67115,9,28,17,13,54,55
53329,66741,10,6,17,22,54,54
53413,66825,10,22,17,3,54,55
53512,66924,10,14,17,18,54,54
53054,66466,11,15,17,20,54,54
53071,66483,11,16,17,12,54,55
53393,66805,11,4,17,1,54,55
53274,66686,14,2,17,2,54,55
53281,66693,15,23,17,18,54,54
53470,66882,15,23,17,1,54,55
52973,66385,17,23,17,4,54,55
53835,67247,17,13,17,12,54,55
53030,66442,18,6,17,5,54,55
53034,66446,19,20,17,3,54,55
53058,66470,19,8,17,9,54,55
53511,66923,21,30,17,23,54,54
53884,67296,22,9,17,13,54,55
53566,66978,27,14,17,22,54,54
53819,67231,1,28,18,19,54,54
53576,66988,3,5,18,17,54,55
53736,67148,3,23,18,12,54,55
53911,67323,4,26,18,10,54,55
53896,67308,5,3,18,22,54,54
53241,66653,6,1,18,21,54,54
53723,67135,6,24,18,6,54,55
53203,66615,7,29,18,7,54,55
53289,66701,7,14,18,16,54,55
53295,66707,7,28,18,16,54,55
53604,67016,7,19,18,23,54,54
53773,67185,7,19,18,7,54,55
53852,67264,8,27,18,3,54,55
52975,66387,9,4,18,12,54,55
53797,67209,9,22,18,23,54,54
53145,66557,11,6,18,13,54,55
53873,67285,11,20,18,12,54,55
53198,66610,12,26,18,9,54,55
53460,66872,12,13,18,17,54,55
53563,66975,12,19,18,17,54,55
53625,67037,12,9,18,2,54,55
53270,66682,13,26,18,11,54,55
53483,66895,13,14,18,24,54,54
53657,67069,13,7,18,22,54,54
53425,66837,14,17,18,2,54,55
53581,66993,14,30,18,17,54,55
52980,66392,15,20,18,21,54,54
53443,66855,15,11,18,16,54,55
53269,66681,16,2,18,1,54,55
53673,67085,17,24,18,6,54,55
53386,66798,19,30,18,15,54,55
53074,66486,20,29,18,7,54,55
53233,66645,20,17,18,16,54,55
53455,66867,21,15,18,6,54,55
53491,66903,21,8,18,3,54,55
53719,67131,21,22,18,10,54,55
53243,66655,22,11,18,4,54,55
53353,66765,22,5,18,13,54,55
53935,67347,22,30,18,21,54,54
53043,66455,23,17,18,17,54,55
53515,66927,23,21,18,21,54,54
52989,66401,24,15,18,10,54,55
53486,66898,24,28,18,22,54,54
53607,67019,24,23,18,11,54,55
53741,67153,24,30,18,12,54,55
53540,66952,26,29,18,23,54,54
53793,67205,26,15,18,16,54,55
53815,67227,26,8,18,7,54,55
53874,67286,27,13,18,10,54,55
53056,66468,29,10,18,16,54,55
53461,66873,1,27,19,17,54,55
53505,66917,1,24,19,2,54,55
52999,66411,3,11,19,21,54,54
53449,66861,4,27,19,15,54,55
53832,67244,4,17,19,18,54,55
53542,66954,6,27,19,3,54,55
53879,67291,6,8,19,13,54,55
53028,66440,8,18,19,11,54,55
52993,66405,9,11,19,10,54,55
53465,66877,9,7,19,21,54,54
53556,66968,11,3,19,1,54,55
53426,66838,12,9,19,2,54,55
53119,66531,13,19,19,6,54,55
53132,66544,13,1,19,4,54,55
53351,66763,13,7,19,23,54,54
53128,66540,14,18,19,3,54,55
53170,66582,14,6,19,4,54,55
53780,67192,14,24,19,13,54,55
53903,67315,15,16,19,20,54,54
53593,67005,16,27,19,23,54,54
53093,66505,17,5,19,12,54,55
53450,66862,18,21,19,22,54,54
53615,67027,18,25,19,5,54,55
